vstrsm_hdv_m8,8,16,16,PASSED,19394,4.7348,19462,2445,0,1,409,0,357,357,3,52,0,409,409,239,409,4764,0,0,0,1277,168,152,19386,1109,852,715,17,176,0,0,136,0,176,139264,0,544,4679,156,4368,136,0,204,0
vstrsm_hdv_m8,8,32,32,FAILED,65534,7.9997,,8084,,,,,,,,,,,,,,,,,,4252,507,486,65526,3745,2836,2373,17,589,0,0,465,0,589,476160,0,1860,16617,491,15648,465,0,698,0
