vsgemm_m1_1r,32,1,32,PASSED,31908,.9737,31976,7527,0,0,1089,0,2080,2080,2,33,0,2113,2113,1089,2113,1056,0,0,0,6401,1151,1119,31900,5250,3234,2185,6,1056,1024,992,1024,31245,32,4096,131072,2144,1118,0,62,0,0,2048,0
vsgemm_m1_1r,32,1,32,PASSED,31910,.9738,31978,7527,0,0,1089,0,2080,2080,2,33,0,2113,2113,1089,2113,1056,0,0,0,6401,1151,1119,31902,5250,3234,2185,6,1056,1024,992,1024,31247,32,4096,131072,2144,1118,0,62,0,0,2048,0
