vsgemv_hdv_m2,2,16,16,PASSED,108,.1054,176,20,0,0,6,1,3,3,1,5,0,8,9,8,8,58,0,0,0,10,0,0,72,10,7,5,7,2,0,0,2,500,0,320,0,6,58,3,0,1,0,5,0
vsgemv_hdv_m2,2,32,32,PASSED,111,.0541,179,20,0,0,6,1,3,3,1,5,0,8,9,8,8,61,0,0,0,10,0,0,72,10,7,5,7,2,0,0,2,503,0,384,0,6,61,3,0,1,0,5,0
