vstrsm_hdv_m2,2,16,16,PASSED,8241,8.0478,8309,2445,0,0,409,0,276,276,3,133,0,409,409,401,409,338,0,0,0,1277,168,152,8233,1109,852,715,7,150,0,0,136,0,150,34816,0,544,334,154,30,136,0,204,0
vstrsm_hdv_m2,2,32,32,PASSED,30985,15.1293,31053,9237,0,0,1585,0,1060,1060,3,525,0,1585,1585,1577,1585,1122,0,0,0,4853,592,560,30977,4261,3236,2707,7,572,0,0,528,0,572,135168,0,2112,1118,562,30,528,0,792,0
vstrsm_hdv_m2,2,32,32,PASSED,30985,15.1293,31053,9237,0,0,1585,0,1060,1060,3,525,0,1585,1585,1577,1585,1122,0,0,0,4853,592,560,30977,4261,3236,2707,7,572,0,0,528,0,572,135168,0,2112,1118,562,30,528,0,792,0
vstrsm_hdv_m2,2,64,64,FAILED,65534,15.9995,,19537,,,,,,,,,,,,,,,,,,10315,1181,1160,65526,9134,6878,5742,7,1216,0,0,1139,0,1216,291584,0,4556,2340,1163,30,1139,0,1709,0
