avl,result,task_cycles,cyc_per_elem,wall_cycles,eps,vec_busy,imem_outstanding,ep_ack,ep_vset_ack,vq_push,vq_pop,vq_max_occ,vq_bypass,vq_full_stall,dispatch_slots,dispatch_cycles,fsm_could_bypass,operand_wait_cyc,ara_backpressure,real_wait_stall,resp_meta_stall,resp_meta_max,ipu_ready_cyc,ipu_ready_stall,ipu_sram_stall,ipu_serve_cyc,packets,bypass_hits,demand_reads,avg_cyc_per_pkt,demand_ar,pf_ar,pf_hit,loads,pf_en_cyc,demand_aw,demand_B,pf_B,pf_ar_rob_full,pf_ar_lkup_full,pf_ar_pending,pf_ar_dis,pf_2nd,dem_rob_block,pf_disabled,pf_page_cross,pf_queue_full,pf_avl_low,seq_issue,seq_blocked,seq_raw,seq_war,seq_waw,seq_waw_block,seq_ep_bypass,seq_full,pf_hit_rate
16,PASSED,749,46.812,817,246,0,4,65,0,48,48,1,17,0,65,65,65,65,48,0,0,0,147,18,17,741,129,98,81,5,64,32,0,32,436,16,4096,4096,0,0,32,0,0,0,0,0,0,0,80,48,32,1,0,0,48,0,0
64,PASSED,2909,45.453,2977,966,0,4,257,0,192,192,1,65,0,257,257,257,257,192,0,0,0,579,66,65,2901,513,386,321,5,256,128,0,128,1732,64,16384,16384,0,0,128,0,0,0,0,0,0,0,320,192,128,1,0,0,192,0,0
