group,kernel,tag,avl,size,rows,n,result,task_cycles,cyc_per_elem,cyc_per_macc,wall_cycles,eps,vec_busy,imem_outstanding,ep_ack,ep_vset_ack,vq_push,vq_pop,vq_max_occ,vq_bypass,vq_full_stall,dispatch_slots,dispatch_cycles,fsm_could_bypass,operand_wait_cycles_raw,ara_backpressure_cycles,real_wait_stall,resp_meta_stall,resp_meta_max,ep_count,packed_inst_count,packed_scalar_inst_count,packed_vector_inst_count,ep_width_sum,ep_width_gt1_count,ep_scalar_vector_count,used_issue_slots,available_issue_slots,heu_to_current,heu_to_buffer,heu_scalar_only,heu_vector_only,heu_pf_hint_ep,heu_pf_disable_ep,heu_pf_mode_1x,heu_pf_mode_2x,heu_pf_mode_4x,heu_pf_mode_8x,heu_valid_cyc,heu_ready_block_cyc,heu_block_buffer_cyc,heu_block_branch_cyc,heu_current_busy_cyc,heu_buffer_valid_cyc,heu_scalar_out_cyc,heu_vector_out_cyc,early_issue_attempts,early_issue_grants,early_issue_blocked_by_dispatch,early_issue_blocked_by_queue,early_issue_blocked_by_branch,early_issue_blocked_by_scalar_mem,early_issue_blocked_by_dependency,early_issue_blocked_by_gpr_dependency,early_issue_blocked_by_fpr_dependency,early_issue_blocked_by_vector_dependency,cross_ep_inflight_cycles,overlap_cycles,vector_cmd_valid_cycles,vector_cmd_fire_count,vector_cmd_blocked_cycles,cmd_window_avg_occ,cmd_window_sum_occ,cmd_window_sample_cycles,cmd_window_max_occ,cmd_window_full_cycles,cmd_window_empty_cycles,vq_avg_occ,vq_empty_cycles,vq_full_cycles,resp_meta_sum_occ,resp_meta_sample_cycles,scalar_operand_capture_count,scalar_operand_bypass_hit,scalar_operand_wait_cycles,vset_visible_wait_cycles,scalar_operand_bypass,scalar_operand_lookahead_req,scalar_operand_lookahead_hit,scalar_operand_port_busy,vector_ep_enqueue,vector_ep_pending_enqueue,vector_ep_ready_block,ipu_ready_cyc,ipu_ready_stall,ipu_sram_stall,ipu_serve_cyc,packets,bypass_hits,demand_reads,avg_cyc_per_pkt,demand_ar,pf_ar,pf_hit,loads,pf_en_cyc,demand_aw,demand_B,pf_B,pf_ar_rob_full,pf_ar_lkup_full,pf_ar_pending,pf_ar_dis,pf_2nd,dem_rob_block,pf_disabled,pf_page_cross,pf_queue_full,pf_avl_low,pf_throttled_cycles,pf_late,pf_unused,pf_wait_match_cyc,pf_wait_match_evt,pf_queue_valid_cyc,pf_queue_block_cyc,pf_lkup_full_cyc,pf_rob_full_cyc,pf_pending_cyc,pf_stream_break,pf_future_keep,pf_queue_match_cyc,pf_rob_match_cyc,pf_page_wait_cyc,seq_issue,seq_blocked_cycles,seq_raw_cycles,seq_war_cycles,seq_waw_cycles,seq_waw_block,seq_ep_bypass,seq_full,hazard_check_count,same_ep_hazard_candidate,hazard_pruned_by_ep,seq_true_hazard_stall,seq_false_hazard_stall,seq_queue_full_stall,seq_lane_desync_stall,seq_operand_req_stall,seq_wait_state_cyc,seq_mem_wait_cyc,pf_hit_rate
blas,vsger_hdv,vsger_hdv,,128,,128,PASSED,19229,,1.1736,19297,5510,0,0,2048,512,1922,1922,3,638,0,2560,2560,1276,2560,7825,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2560,,,,,,,,,3584,510,382,19221,3074,2175,1025,6,258,783,782,1024,18936,528,33024,97152,0,0,16,17,16,4,2,0,0,31,,,,,,,,,,,,,,,,2560,6927,512,384,5903,5391,130,0,,,,,,,,,,,.998
blas,vsger_hdv,vsger_hdv,,16,,16,PASSED,8862,,4.3271,8930,2438,0,0,512,128,384,384,1,256,0,640,640,512,640,512,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,640,,,,,,,,,1663,508,381,8854,1155,1023,641,7,256,0,0,256,8953,128,16384,0,0,0,0,0,0,0,0,0,0,256,,,,,,,,,,,,,,,,640,384,128,0,128,0,128,0,,,,,,,,,,,
blas,vsger_hdv,vsger_hdv,,32,,32,PASSED,8887,,2.1696,8955,2438,0,1,512,128,384,384,1,256,0,640,640,512,640,512,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,640,,,,,,,,,1663,508,381,8879,1155,1023,641,7,260,0,0,256,8978,132,32768,0,0,0,0,0,0,0,0,4,0,256,,,,,,,,,,,,,,,,640,384,128,0,128,0,128,0,,,,,,,,,,,
blas,vsger_hdv,vsger_hdv,,64,,64,PASSED,12353,,1.5079,12421,3462,0,0,1024,256,896,896,3,384,0,1280,1280,768,1280,2956,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1280,,,,,,,,,2308,514,386,12345,1794,1409,776,6,264,256,256,512,12316,264,32768,32256,0,0,0,0,0,0,0,8,0,0,,,,,,,,,,,,,,,,1280,2572,256,128,2060,1804,128,0,,,,,,,,,,,1.000
