group,kernel,tag,avl,size,rows,n,result,task_cycles,cyc_per_elem,cyc_per_macc,wall_cycles,eps,vec_busy,imem_outstanding,ep_ack,ep_vset_ack,vq_push,vq_pop,vq_max_occ,vq_bypass,vq_full_stall,dispatch_slots,dispatch_cycles,fsm_could_bypass,operand_wait_cyc,ara_backpressure,real_wait_stall,resp_meta_stall,resp_meta_max,ipu_ready_cyc,ipu_ready_stall,ipu_sram_stall,ipu_serve_cyc,packets,bypass_hits,demand_reads,avg_cyc_per_pkt,demand_ar,pf_ar,pf_hit,loads,pf_en_cyc,demand_aw,demand_B,pf_B,pf_ar_rob_full,pf_ar_lkup_full,pf_ar_pending,pf_ar_dis,pf_2nd,dem_rob_block,pf_disabled,pf_page_cross,pf_queue_full,pf_avl_low,seq_issue,seq_blocked,seq_raw,seq_war,seq_waw,seq_waw_block,seq_ep_bypass,seq_full,pf_hit_rate
avl,vsscal_hdv,,1024,,,,PASSED,1049,1.024,,1117,96,0,0,96,32,126,126,7,2,0,128,128,5,128,899,0,0,0,890,763,1,1020,127,34,2,8,1,32,32,32,1404,33,128,3968,0,0,0,0,1,0,0,0,0,0,128,838,64,775,32,0,0,0,1.000
avl,vsscal_hdv,,128,,,,PASSED,125,.976,,193,12,0,0,12,4,14,14,6,2,0,16,16,5,16,87,0,0,0,50,35,1,96,15,6,2,6,1,3,3,4,508,4,128,384,0,0,0,0,0,0,0,0,0,0,16,82,8,75,4,0,0,0,1.000
avl,vsscal_hdv,,256,,,,PASSED,257,1.003,,325,24,0,0,24,8,30,30,7,2,0,32,32,5,32,203,0,0,0,170,139,1,228,31,10,2,7,1,7,7,8,636,8,128,896,0,0,0,0,0,0,0,0,0,0,32,190,16,175,8,0,0,0,1.000
avl,vsscal_hdv,,32,,,,PASSED,27,.843,,95,3,0,4,3,1,3,3,1,1,0,4,4,3,4,2,0,0,0,12,8,0,19,4,2,1,4,1,0,0,1,413,1,128,0,0,0,0,0,0,0,0,0,0,1,4,2,2,1,1,0,0,0,
avl,vsscal_hdv,,512,,,,PASSED,521,1.017,,589,48,0,0,48,16,62,62,7,2,0,64,64,5,64,435,0,0,0,410,347,1,492,63,18,2,7,1,15,15,16,892,16,128,1920,0,0,0,0,0,0,0,0,0,0,64,406,32,375,16,0,0,0,1.000
avl,vsscal_hdv,,64,,,,PASSED,59,.921,,127,6,0,0,6,2,6,6,3,2,0,8,8,5,8,29,0,0,0,24,17,1,34,7,4,2,4,1,1,1,2,444,2,128,128,0,0,0,0,0,0,0,0,0,0,8,28,4,25,2,0,0,0,1.000
