cohort,case,implementation,phase,akv_busy_cycles,akv_command_count,akv_kv_external_bytes,akv_q_external_bytes,akv_replay_backpressure_cycles,akv_replay_bytes,akv_v2_bank_conflict_cycles,akv_v2_column_load,akv_v2_column_panel,akv_v2_full,akv_v2_k_view_bank_cycles,akv_v2_logical_column,akv_v2_refill,akv_v2_rejected,akv_v2_row_load,alu_exec_active_cycles,alu_exec_lane_fires,alu_result_active_bytes,alu_result_lane_fires,ara_elf_sha256,axi_ar_bytes,axi_ar_count,axi_ar_stall_cycles,axi_aw_bytes,axi_aw_count,axi_aw_stall_cycles,axi_b_count,axi_r_beat_count,axi_r_bus_bytes,axi_r_stall_cycles,axi_w_beat_count,axi_w_stall_cycles,axi_w_useful_bytes,backend_busy_cycles,bitwise_count,capture_manifest_sha256,capture_root,compute_active_cycles,compute_lane_slot_fires,compute_unit_lane_fires,cycles,effective_kv,fp_arith_count,fp_exec_lane_fires,fp_reduction_active_cycles,fp_reduction_count,hazard_block_cycles,inflight_occ_max,inflight_occ_sum,int_alu_count,int_div_exec_lane_fires,int_mac_count,int_mac_element_capacity,int_mac_element_count,int_mac_element_count_ew16,int_mac_element_count_ew32,int_mac_element_count_ew64,int_mac_element_count_ew8,int_mac_exec_lane_fires,int_mac_exec_lane_fires_ew16,int_mac_exec_lane_fires_ew32,int_mac_exec_lane_fires_ew64,int_mac_exec_lane_fires_ew8,int_mul_count,int_mul_exec_lane_fires,int_reduction_count,int_widen_mac_count,int_widen_mul_count,kernel_cycles,lane_active_cycles,lane_alu_operand_fires,lane_desync_block_cycles,lane_inflight_slot_cycles,lane_mfpu_operand_fires,load_count,load_indexed_count,load_strided_count,load_unit_count,mask_block_cycles,mask_count,masked_mem_count,mfpu_exec_active_cycles,mfpu_exec_lane_fires,mfpu_result_active_bytes,mfpu_result_lane_fires,mismatches,narrow_count,no_vid_block_cycles,nr_lanes,operand_block_cycles,other_count,permute_count,queue_full_cycles,queue_occ_max,queue_occ_sum,queue_resource_block_cycles,read_outstanding_max,read_outstanding_occ_sum,req_blocked_cycles,req_fire_count,req_valid_cycles,retired_inst_count,retired_scalar_inst_count,retired_vector_inst_count,run_dir,scalar_move_count,scalar_result_wait_cycles,shift_count,simv,simv_sha256,slide_block_cycles,source_commit,source_dirty,spike_elf_sha256,status,store_count,store_indexed_count,store_strided_count,store_unit_count,unit_load_span_bytes,unit_store_span_bytes,vector_element_count
qbs_akv_portability_stage2_20260907_r2,qwen_kv128,rvv,online_kv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,1536,6144,1536,d3585ea90808524512d0b997d7ac98ccf43bc670dd460e9d4c6d048b7f305a4e,2391296,12605,1,425216,1661,0,1661,149456,2391296,0,26576,0,425216,503917,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,65512,226720,226720,765304,128,6269,225184,73728,1536,35328,4,792156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771502,235465,0,0,918820,477088,12413,0,0,12413,0,0,0,63976,225184,1414400,177568,0,0,0,4,0,0,6144,43008,4,962655,0,3,218694,269862,31095,300957,194904,160612,34292,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv128/rvv/decode_attention_core_rvv_kv128_20260907_093918,3072,6144,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,76ca8fdd47af33dad74600970f626f477e42ab464d2c7a01856a6bcca678c133,PASS,1661,0,0,1661,3177728,425216,2606976
qbs_akv_portability_stage2_20260907_r2,qwen_kv128,rvv,output_norm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d3585ea90808524512d0b997d7ac98ccf43bc670dd460e9d4c6d048b7f305a4e,3072,12,0,6144,14,0,14,192,3072,0,384,0,6144,1740,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,384,1536,1536,3286,128,24,1536,0,0,0,3,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771502,528,0,0,2112,1536,12,0,0,12,0,0,0,384,1536,12288,1536,0,0,0,4,0,0,48,336,3,2760,0,1,240,74,96,170,669,596,73,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv128/rvv/decode_attention_core_rvv_kv128_20260907_093918,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,76ca8fdd47af33dad74600970f626f477e42ab464d2c7a01856a6bcca678c133,PASS,12,0,0,12,3072,6144,7680
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2,total,3887,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,465d418fb9cd2ff0ef93a3ddc8a5b664446e0dd89f8118b8283c4d5486868801,44992,188,0,18944,88,0,88,2812,44992,0,1184,4,18944,22450,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,6160,24412,24412,35510,16,1958,23188,852,24,2429,5,48301,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35473,15865,704,0,63244,42832,98,0,0,98,0,12,0,5836,23188,177680,22216,0,0,0,4,887,346,80,4985,5,55219,2511,4,4509,9497,2670,12167,11504,8712,2792,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2/decode_attention_core_akv_v2_kv16_20260907_093636,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,253e5b74da360f7f90f576a1699b28ea4d8be8fe16fe64ee8ef5ce9efbb16237,PASS,80,0,0,80,37696,20992,112852
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2,q_convert,3887,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,465d418fb9cd2ff0ef93a3ddc8a5b664446e0dd89f8118b8283c4d5486868801,6144,14,0,3072,14,0,14,384,6144,0,192,0,3072,775,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,192,768,768,2882,16,12,768,0,0,0,3,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35473,512,0,0,2048,768,12,0,0,12,0,0,0,192,768,3072,384,0,0,0,4,0,0,0,0,3,1720,0,2,478,418,36,454,826,778,48,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2/decode_attention_core_akv_v2_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,253e5b74da360f7f90f576a1699b28ea4d8be8fe16fe64ee8ef5ce9efbb16237,PASS,12,0,0,12,6144,3072,4608
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2,online_kv,3887,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,465d418fb9cd2ff0ef93a3ddc8a5b664446e0dd89f8118b8283c4d5486868801,38848,174,0,15872,74,0,74,2428,38848,0,992,4,15872,21675,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,5968,23644,23644,29740,16,1946,22420,852,24,2429,5,46581,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35473,15353,704,0,61196,42064,86,0,0,86,0,12,0,5644,22420,174608,21832,0,0,0,4,887,346,80,4985,5,53499,2511,4,4031,9079,2634,11713,9189,6445,2744,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2/decode_attention_core_akv_v2_kv16_20260907_093636,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,253e5b74da360f7f90f576a1699b28ea4d8be8fe16fe64ee8ef5ce9efbb16237,PASS,68,0,0,68,31552,17920,108244
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2,output_norm,3887,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,465d418fb9cd2ff0ef93a3ddc8a5b664446e0dd89f8118b8283c4d5486868801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2/decode_attention_core_akv_v2_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,253e5b74da360f7f90f576a1699b28ea4d8be8fe16fe64ee8ef5ce9efbb16237,PASS,0,0,0,0,0,0,0
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2_portable,total,3885,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,31ff82b49dea515d9408138c41c0f9e2b6fcde91293a1d37e1360670ce2eeaf9,41920,176,0,18944,88,0,88,2620,41920,0,1184,4,18944,21976,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,6112,24220,24220,52216,16,1934,22996,840,24,2427,5,47544,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52179,15482,704,0,61676,42544,86,0,0,86,0,12,0,5788,22996,176144,22024,0,0,0,4,884,346,78,4987,5,54357,2515,4,4281,9348,2632,11980,21238,18482,2756,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_093636,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,542751fe5612dfadb4425e6be7a5c3c533632aa375e619b97ff3df6704f134a7,PASS,80,0,0,80,31552,20992,109332
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2_portable,q_convert,3885,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,31ff82b49dea515d9408138c41c0f9e2b6fcde91293a1d37e1360670ce2eeaf9,6144,14,0,3072,14,0,14,384,6144,0,192,0,3072,778,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,192,768,768,3041,16,12,768,0,0,0,3,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52179,512,0,0,2048,768,12,0,0,12,0,0,0,192,768,3072,384,0,0,0,4,0,0,0,0,3,1720,0,2,478,418,36,454,826,778,48,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,542751fe5612dfadb4425e6be7a5c3c533632aa375e619b97ff3df6704f134a7,PASS,12,0,0,12,6144,3072,4608
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2_portable,online_kv,3885,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,324,1224,9744,1224,31ff82b49dea515d9408138c41c0f9e2b6fcde91293a1d37e1360670ce2eeaf9,35776,162,0,15872,74,0,74,2236,35776,0,992,4,15872,21198,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,5920,23452,23452,46286,16,1922,22228,840,24,2427,5,45824,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52179,14970,704,0,59628,41776,74,0,0,74,0,12,0,5596,22228,173072,21640,0,0,0,4,884,346,78,4987,5,52637,2515,4,3803,8930,2596,11526,18922,16214,2708,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_093636,48,96,12,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,542751fe5612dfadb4425e6be7a5c3c533632aa375e619b97ff3df6704f134a7,PASS,68,0,0,68,25408,17920,104724
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,akv_v2_portable,output_norm,3885,292,16384,3072,512,16384,0,256,0,2,512,256,0,0,32,0,0,0,0,31ff82b49dea515d9408138c41c0f9e2b6fcde91293a1d37e1360670ce2eeaf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/akv_v2_portable/decode_attention_core_akv_v2_portable_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,542751fe5612dfadb4425e6be7a5c3c533632aa375e619b97ff3df6704f134a7,PASS,0,0,0,0,0,0,0
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,rvv,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,608,4096,608,22eb1fe14d1a83ca34986d09a5b747d46e8560e52d983ab0c62863ecc66cb292,323840,1663,1,81408,308,0,308,20240,323840,0,5088,0,81408,69289,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,9360,33024,33024,129256,16,881,32416,9216,192,4416,4,110459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129219,32397,0,0,126708,63904,1637,0,0,1637,0,0,0,9064,32416,207872,26080,0,0,0,4,0,13,840,5880,4,131774,0,3,29284,35483,4253,39736,42374,37681,4693,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/rvv/decode_attention_core_rvv_kv16_20260907_093636,384,768,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,aae34391b02d78f0848154ffae87b331d8af1967308ae9323235a2b33293c586,PASS,306,0,0,306,422144,81664,366656
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,rvv,q_convert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,384,3072,384,22eb1fe14d1a83ca34986d09a5b747d46e8560e52d983ab0c62863ecc66cb292,6144,14,0,6144,24,0,24,384,6144,0,384,0,6144,1454,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,288,1152,1152,2251,16,12,768,0,0,0,3,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129219,644,0,0,2576,768,12,0,0,12,0,0,0,192,768,3072,384,0,0,0,4,0,12,24,168,3,2620,0,2,478,440,84,524,444,360,84,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/rvv/decode_attention_core_rvv_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,aae34391b02d78f0848154ffae87b331d8af1967308ae9323235a2b33293c586,PASS,24,0,0,24,6144,6144,9216
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,rvv,online_kv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,768,192,22eb1fe14d1a83ca34986d09a5b747d46e8560e52d983ab0c62863ecc66cb292,314624,1637,1,68864,269,0,269,19664,314624,0,4304,0,68864,66061,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,8680,30304,30304,123024,16,845,30112,9216,192,4416,4,105036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129219,31213,0,0,121972,61600,1613,0,0,1613,0,0,0,8488,30112,192512,24160,0,0,0,4,0,0,768,5376,4,126351,0,3,28566,34962,4071,39033,41112,36580,4532,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/rvv/decode_attention_core_rvv_kv16_20260907_093636,384,768,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,aae34391b02d78f0848154ffae87b331d8af1967308ae9323235a2b33293c586,PASS,269,0,0,269,412928,68864,349440
qbs_akv_portability_stage2_20260907_r2,qwen_kv16,rvv,output_norm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22eb1fe14d1a83ca34986d09a5b747d46e8560e52d983ab0c62863ecc66cb292,3072,12,0,6144,14,0,14,192,3072,0,384,0,6144,1740,0,d5a6d9759448cbbf2485045f66171345a3ea77ce31042b8f481a64aa7b141335,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv16,384,1536,1536,3283,16,24,1536,0,0,0,3,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129219,528,0,0,2112,1536,12,0,0,12,0,0,0,384,1536,12288,1536,0,0,0,4,0,0,48,336,3,2760,0,1,240,74,96,170,669,596,73,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/rtl/qwen_kv16/rvv/decode_attention_core_rvv_kv16_20260907_093636,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r2/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,aae34391b02d78f0848154ffae87b331d8af1967308ae9323235a2b33293c586,PASS,12,0,0,12,3072,6144,7680
qbs_akv_portability_stage2_20260907_r3,qwen_kv128,akv_v2_portable,total,26497,774,131072,3072,4096,131072,0,512,0,2,4096,512,2,0,256,1200,4656,37152,4656,f3708ab8367a825c76ca07907cf227eff49f359f3952f37e105cf881e06ceccc,183936,744,1,37888,138,0,138,11496,183936,0,2368,11,37888,86857,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,42464,169400,170456,108457,128,5032,165800,2184,48,16728,5,231480,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108420,65963,3328,0,263420,323648,184,0,0,184,0,24,0,41528,165800,1294624,161840,0,0,0,4,17063,870,288,35200,6,271480,15888,4,19854,50574,6726,57300,26559,19741,6818,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv128/akv_v2_portable/decode_attention_core_akv_v2_portable_kv128_20260907_094730,96,192,24,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,c1058b18e4f374e7dcf8bb2f51b2c0e9dfebc8b27e0cb0db20848d475b4488ca,PASS,136,0,0,136,77312,45056,571366
qbs_akv_portability_stage2_20260907_r3,qwen_kv128,akv_v2_portable,q_convert,26497,774,131072,3072,4096,131072,0,512,0,2,4096,512,2,0,256,0,0,0,0,f3708ab8367a825c76ca07907cf227eff49f359f3952f37e105cf881e06ceccc,6144,14,0,3072,12,0,12,384,6144,0,192,0,3072,774,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,192,768,768,2817,128,12,768,0,0,0,3,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108420,512,0,0,2048,768,12,0,0,12,0,0,0,192,768,3072,384,0,0,0,4,0,0,0,0,3,1720,0,2,462,416,36,452,822,774,48,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv128/akv_v2_portable/decode_attention_core_akv_v2_portable_kv128_20260907_094730,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,c1058b18e4f374e7dcf8bb2f51b2c0e9dfebc8b27e0cb0db20848d475b4488ca,PASS,12,0,0,12,6144,3072,4608
qbs_akv_portability_stage2_20260907_r3,qwen_kv128,akv_v2_portable,online_kv,26497,774,131072,3072,4096,131072,0,512,0,2,4096,512,2,0,256,1200,4656,37152,4656,f3708ab8367a825c76ca07907cf227eff49f359f3952f37e105cf881e06ceccc,177792,730,1,34816,126,0,126,11112,177792,0,2176,11,34816,86083,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,42272,168632,169688,102645,128,5020,165032,2184,48,16728,5,229760,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108420,65451,3328,0,261372,322880,172,0,0,172,0,24,0,41336,165032,1291552,161456,0,0,0,4,17063,870,288,35200,6,269760,15888,4,19392,50158,6690,56848,24133,17363,6770,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv128/akv_v2_portable/decode_attention_core_akv_v2_portable_kv128_20260907_094730,96,192,24,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,c1058b18e4f374e7dcf8bb2f51b2c0e9dfebc8b27e0cb0db20848d475b4488ca,PASS,124,0,0,124,71168,41984,566758
qbs_akv_portability_stage2_20260907_r3,qwen_kv128,akv_v2_portable,output_norm,26497,774,131072,3072,4096,131072,0,512,0,2,4096,512,2,0,256,0,0,0,0,f3708ab8367a825c76ca07907cf227eff49f359f3952f37e105cf881e06ceccc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b69f9021c1840a712c8ac3cb30f07b0da29fc3db21c529ab8a7c056c8bc45f07,/home/wangwy/llama/captures/qwen2.5-1.5b-q4_k_m-attention-contexts-latest/kv128,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/rtl/qwen_kv128/akv_v2_portable/decode_attention_core_akv_v2_portable_kv128_20260907_094730,0,0,0,/home/wangwy/openproject/ara_dsa/hardware/qbs_akv_portability_stage2_20260907_r3/sim/simv,14fb62f5a0bb6d87396fe086a1085e9f58bd3ccaf045f49d629dae46ad989238,0,c824aae29bb4aba3700bd9c9ad804823804e9f5d,true,c1058b18e4f374e7dcf8bb2f51b2c0e9dfebc8b27e0cb0db20848d475b4488ca,PASS,0,0,0,0,0,0,0
